Time,lng,lat,NPMLeft,NPMRight,HeadingAngle,TraceAngle,ShipSpeed,RudderAngle
11:08,119.685261,39.831799,28.000000,0.000000,255.469000,255.469000,0.247427,2.015870
11:08,119.685259,39.831799,36.000000,0.000000,255.242000,255.242000,0.244534,2.022771
11:08,119.685256,39.831800,24.000000,0.000000,255.336000,255.336000,0.205205,2.007281
11:08,119.685254,39.831798,48.000000,0.000000,255.552000,255.552000,0.211066,2.027720
11:08,119.685252,39.831798,16.000000,0.000000,255.556000,255.556000,0.190591,2.020288
11:08,119.685250,39.831798,44.000000,0.000000,255.429000,255.429000,0.215244,2.018870
11:08,119.685248,39.831799,16.000000,0.000000,255.471000,255.471000,0.183068,2.013871
11:08,119.685246,39.831798,28.000000,0.000000,255.435000,255.435000,0.200744,1.987164
11:08,119.685243,39.831798,28.000000,0.000000,255.295000,255.295000,0.231700,2.018369
11:08,119.685241,39.831798,16.000000,0.000000,255.491000,255.491000,0.243403,2.004381
11:08,119.685238,39.831798,36.000000,0.000000,255.655000,255.655000,0.177418,1.997413
11:08,119.685236,39.831798,12.000000,0.000000,255.515000,255.515000,0.201405,2.006616
11:08,119.685234,39.831797,24.000000,0.000000,255.093000,255.093000,0.242621,2.002438
11:08,119.685231,39.831798,28.000000,0.000000,255.249000,255.249000,0.232215,1.999316
11:08,119.685229,39.831798,24.000000,0.000000,255.664000,255.664000,0.177282,1.996268
11:08,119.685228,39.831797,8.000000,0.000000,255.251000,255.251000,0.213953,1.999618
11:08,119.685225,39.831797,32.000000,0.000000,254.722000,254.722000,0.271400,1.994351
11:08,119.685222,39.831797,24.000000,0.000000,255.032000,255.032000,0.199304,1.998455
11:08,119.685220,39.831797,48.000000,0.000000,255.256000,255.256000,0.182332,2.011288
11:08,119.685219,39.831796,40.000000,0.000000,254.818000,254.818000,0.196573,2.007561
11:08,119.685216,39.831796,28.000000,0.000000,254.380000,254.380000,0.217117,2.006150
11:08,119.685214,39.831796,24.000000,0.000000,254.377000,254.377000,0.173277,1.997308
11:08,119.685212,39.831796,28.000000,0.000000,254.617000,254.617000,0.172142,1.991786
11:08,119.685210,39.831796,24.000000,0.000000,254.390000,254.390000,0.212850,2.003947
11:08,119.685208,39.831795,28.000000,0.000000,253.955000,253.955000,0.227853,1.998676
11:08,119.685205,39.831795,28.000000,0.000000,253.772000,253.772000,0.198494,2.005963
11:08,119.685204,39.831795,16.000000,0.000000,253.963000,253.963000,0.161941,2.019419
11:08,119.685202,39.831795,8.000000,0.000000,253.968000,253.968000,0.162015,2.011052
11:08,119.685199,39.831794,24.000000,0.000000,253.735000,253.735000,0.203578,2.000832
11:08,119.685197,39.831794,20.000000,0.000000,253.531000,253.531000,0.218289,1.995546
11:08,119.685195,39.831793,40.000000,0.000000,253.269000,253.269000,0.216379,1.983630
11:08,119.685192,39.831793,40.000000,0.000000,253.295000,253.295000,0.202158,2.006642
11:09,119.685190,39.831793,28.000000,0.000000,253.472000,253.472000,0.170188,2.001274
11:09,119.685188,39.831793,32.000000,0.000000,253.387000,253.387000,0.186893,2.004421
11:09,119.685186,39.831792,20.000000,0.000000,252.935000,252.935000,0.221054,2.017042
11:09,119.685183,39.831791,36.000000,0.000000,252.857000,252.857000,0.208626,2.011977
11:09,119.685181,39.831791,28.000000,0.000000,252.926000,252.926000,0.185130,1.998406
11:09,119.685179,39.831791,24.000000,0.000000,252.880000,252.880000,0.203711,1.996103
11:09,119.685177,39.831791,20.000000,0.000000,252.788000,252.788000,0.199902,1.993669
11:09,119.685175,39.831790,40.000000,0.000000,252.693000,252.693000,0.166865,2.018812
11:09,119.685173,39.831790,12.000000,0.000000,252.612000,252.612000,0.182332,2.008838
11:09,119.685171,39.831790,36.000000,0.000000,252.439000,252.439000,0.225719,2.015256
11:09,119.685168,39.831790,32.000000,0.000000,252.388000,252.388000,0.224009,2.016181
11:09,119.685166,39.831789,28.000000,0.000000,252.348000,252.348000,0.198595,2.011812
11:09,119.685164,39.831789,8.000000,0.000000,252.477000,252.477000,0.169499,2.006601
11:09,119.685162,39.831789,32.000000,0.000000,252.382000,252.382000,0.175514,2.001291
11:09,119.685160,39.831789,40.000000,0.000000,252.112000,252.112000,0.227372,1.983089
11:09,119.685157,39.831789,32.000000,0.000000,251.966000,251.966000,0.232019,2.028720
11:09,119.685155,39.831789,24.000000,0.000000,252.007000,252.007000,0.186290,2.040677
11:09,119.685153,39.831789,32.000000,0.000000,252.272000,252.272000,0.163371,1.976346
11:09,119.685151,39.831788,40.000000,0.000000,252.320000,252.320000,0.195167,2.028277
11:09,119.685149,39.831788,24.000000,0.000000,251.968000,251.968000,0.219135,2.044249
11:09,119.685146,39.831787,20.000000,0.000000,251.667000,251.667000,0.213953,2.041495
11:09,119.685144,39.831787,32.000000,0.000000,251.835000,251.835000,0.208598,2.002037
11:09,119.685142,39.831787,20.000000,0.000000,251.996000,251.996000,0.251803,2.032703
11:09,119.685139,39.831788,12.000000,0.000000,252.028000,252.028000,0.207466,1.987637
11:09,119.685137,39.831787,36.000000,0.000000,251.797000,251.797000,0.198313,2.049822
11:09,119.685136,39.831786,40.000000,0.000000,251.681000,251.681000,0.167371,2.049773
11:09,119.685134,39.831786,12.000000,0.000000,251.602000,251.602000,0.248204,1.983393
11:09,119.685131,39.831787,24.000000,0.000000,251.605000,251.605000,0.284074,2.059737
11:09,119.685128,39.831787,16.000000,0.000000,251.800000,251.800000,0.196499,2.021803
11:09,119.685126,39.831787,32.000000,0.000000,251.867000,251.867000,0.159615,1.984490
11:09,119.685125,39.831786,36.000000,0.000000,251.668000,251.668000,0.180480,2.022531
11:09,119.685123,39.831785,20.000000,0.000000,251.409000,251.409000,0.241404,1.983541
11:09,119.685120,39.831786,16.000000,0.000000,251.534000,251.534000,0.293430,2.008438
11:09,119.685117,39.831786,28.000000,0.000000,251.518000,251.518000,0.213284,2.007758
11:09,119.685115,39.831785,36.000000,0.000000,251.661000,251.661000,0.183358,2.007903
11:09,119.685113,39.831784,28.000000,0.000000,251.686000,251.686000,0.153075,2.005011
11:09,119.685111,39.831784,48.000000,0.000000,251.384000,251.384000,0.188470,2.007938
11:09,119.685109,39.831784,32.000000,0.000000,251.134000,251.134000,0.237211,1.996095
11:09,119.685106,39.831784,20.000000,0.000000,251.437000,251.437000,0.216190,1.989220
11:09,119.685104,39.831784,16.000000,0.000000,251.585000,251.585000,0.168107,2.002112
11:09,119.685102,39.831783,32.000000,0.000000,251.307000,251.307000,0.204362,2.016305
11:09,119.685100,39.831783,16.000000,0.000000,251.225000,251.225000,0.210924,2.005061
11:09,119.685098,39.831783,20.000000,0.000000,251.198000,251.198000,0.175046,1.998054
11:09,119.685096,39.831783,40.000000,0.000000,251.285000,251.285000,0.166012,1.988204
11:09,119.685094,39.831783,32.000000,0.000000,251.160000,251.160000,0.195064,2.003168
11:09,119.685091,39.831783,24.000000,0.000000,251.048000,251.048000,0.227337,1.980926
11:09,119.685089,39.831782,36.000000,0.000000,251.012000,251.012000,0.199264,1.996621
11:09,119.685086,39.831783,32.000000,0.000000,251.154000,251.154000,0.200352,2.036612
11:09,119.685084,39.831783,36.000000,0.000000,251.138000,251.138000,0.184201,2.018862
11:09,119.685082,39.831783,12.000000,0.000000,250.928000,250.928000,0.200960,1.992530
11:09,119.685080,39.831782,28.000000,0.000000,250.712000,250.712000,0.229452,2.040619
11:09,119.685078,39.831782,44.000000,0.000000,250.852000,250.852000,0.187216,2.022788
11:09,119.685076,39.831782,36.000000,0.000000,251.121000,251.121000,0.142014,2.018000
11:09,119.685074,39.831782,28.000000,0.000000,250.926000,250.926000,0.193437,1.991303
11:09,119.685072,39.831782,36.000000,0.000000,250.589000,250.589000,0.227903,2.024016
11:09,119.685070,39.831781,24.000000,0.000000,250.499000,250.499000,0.189169,2.027392
11:09,119.685068,39.831781,24.000000,0.000000,250.677000,250.677000,0.182390,2.028811
11:09,119.685066,39.831781,28.000000,0.000000,250.716000,250.716000,0.184231,2.027253
11:09,119.685064,39.831780,16.000000,0.000000,250.691000,250.691000,0.197396,2.036980
11:09,119.685062,39.831779,4.000000,0.000000,250.403000,250.403000,0.193838,2.056886
11:10,119.685059,39.831780,16.000000,0.000000,250.302000,250.302000,0.227669,2.024770
11:10,119.685058,39.831780,32.000000,0.000000,250.441000,250.441000,0.191669,1.999800
11:10,119.685056,39.831779,28.000000,0.000000,250.541000,250.541000,0.201527,2.010207
11:10,119.685054,39.831778,40.000000,0.000000,250.411000,250.411000,0.191377,2.023458
11:10,119.685052,39.831778,32.000000,0.000000,250.184000,250.184000,0.208710,2.022426
11:10,119.685049,39.831779,16.000000,0.000000,250.328000,250.328000,0.164110,2.027768
11:10,119.685048,39.831778,24.000000,0.000000,250.368000,250.368000,0.188743,2.023100
11:10,119.685046,39.831778,28.000000,0.000000,250.209000,250.209000,0.234418,2.001210
11:10,119.685043,39.831778,20.000000,0.000000,250.073000,250.073000,0.213965,2.011305
11:10,119.685041,39.831779,28.000000,0.000000,250.237000,250.237000,0.119620,2.004610
11:10,119.685040,39.831778,20.000000,0.000000,250.240000,250.240000,0.157258,1.991047
11:10,119.685038,39.831778,24.000000,0.000000,250.076000,250.076000,0.260509,1.999685
11:10,119.685035,39.831778,16.000000,0.000000,249.804000,249.804000,0.258600,2.017297
11:10,119.685033,39.831778,36.000000,0.000000,249.831000,249.831000,0.159138,2.014887
11:10,119.685032,39.831778,32.000000,0.000000,250.201000,250.201000,0.102005,2.022754
11:10,119.685030,39.831778,20.000000,0.000000,250.114000,250.114000,0.177071,1.984483
11:10,119.685027,39.831778,40.000000,0.000000,249.699000,249.699000,0.262191,2.007888
11:10,119.685024,39.831778,16.000000,0.000000,249.513000,249.513000,0.223636,2.015092
11:10,119.685022,39.831778,28.000000,0.000000,249.989000,249.989000,0.157178,2.026614
11:10,119.685021,39.831779,40.000000,0.000000,250.146000,250.146000,0.131107,2.024196
11:10,119.685019,39.831778,20.000000,0.000000,249.812000,249.812000,0.224058,2.019977
11:10,119.685016,39.831778,24.000000,0.000000,249.517000,249.517000,0.235136,2.020410
11:10,119.685014,39.831778,32.000000,0.000000,249.779000,249.779000,0.190003,2.021606
11:10,119.685012,39.831779,56.000000,0.000000,249.946000,249.946000,0.141796,2.027236
11:10,119.685010,39.831779,28.000000,0.000000,249.524000,249.524000,0.235733,2.016280
11:10,119.685008,39.831779,44.000000,0.000000,249.351000,249.351000,0.239301,2.031802
11:10,119.685006,39.831778,36.000000,0.000000,249.676000,249.676000,0.164842,2.026456
11:10,119.685005,39.831778,24.000000,0.000000,249.720000,249.720000,0.107205,2.043145
11:10,119.685003,39.831778,36.000000,0.000000,249.421000,249.421000,0.204394,2.027220
11:10,119.685000,39.831779,28.000000,0.000000,249.289000,249.289000,0.267328,2.039281
11:10,119.684998,39.831779,28.000000,0.000000,249.155000,249.155000,0.222272,1.978894
11:10,119.684996,39.831779,44.000000,0.000000,249.232000,249.232000,0.149967,2.019345
11:10,119.684994,39.831779,36.000000,0.000000,249.307000,249.307000,0.124619,2.067392
11:10,119.684993,39.831779,36.000000,0.000000,249.389000,249.389000,0.190539,1.985827
11:10,119.684990,39.831779,40.000000,0.000000,249.147000,249.147000,0.213214,1.982706
11:10,119.684988,39.831779,24.000000,0.000000,248.842000,248.842000,0.233019,1.994554
11:10,119.684985,39.831779,12.000000,0.000000,248.847000,248.847000,0.224199,2.026039
11:10,119.684983,39.831780,20.000000,0.000000,249.318000,249.318000,0.120004,1.970977
11:10,119.684981,39.831779,36.000000,0.000000,249.218000,249.218000,0.154383,2.011165
11:10,119.684979,39.831779,28.000000,0.000000,248.772000,248.772000,0.252097,1.996324
11:10,119.684976,39.831780,20.000000,0.000000,248.676000,248.676000,0.239426,1.995570
11:10,119.684974,39.831780,4.000000,0.000000,248.929000,248.929000,0.180679,1.999341
11:10,119.684972,39.831781,20.000000,0.000000,249.115000,249.115000,0.156157,1.986236
11:10,119.684971,39.831781,48.000000,0.000000,248.915000,248.915000,0.193680,2.022081
11:10,119.684968,39.831780,24.000000,0.000000,248.619000,248.619000,0.220384,1.995448
11:10,119.684965,39.831780,36.000000,0.000000,248.694000,248.694000,0.247386,2.007766
11:10,119.684963,39.831781,28.000000,0.000000,249.036000,249.036000,0.206865,2.003331
11:10,119.684961,39.831781,40.000000,0.000000,249.046000,249.046000,0.163670,2.013765
11:10,119.684959,39.831780,32.000000,0.000000,248.684000,248.684000,0.193941,2.022574
11:10,119.684956,39.831780,28.000000,0.000000,248.597000,248.597000,0.278002,2.018575
11:10,119.684946,39.831781,24.000000,0.000000,248.806000,248.806000,0.175855,1.990704
11:10,119.684944,39.831780,32.000000,0.000000,249.167000,249.167000,0.127094,1.990532
11:10,119.684943,39.831779,20.000000,0.000000,248.740000,248.740000,0.212608,2.008921
11:10,119.684940,39.831780,40.000000,0.000000,248.308000,248.308000,0.337557,2.034006
11:10,119.684937,39.831780,24.000000,0.000000,248.773000,248.773000,0.193342,2.040840
11:10,119.684935,39.831780,28.000000,0.000000,249.007000,249.007000,0.139302,1.971740
11:11,119.684933,39.831779,28.000000,0.000000,248.429000,248.429000,0.188066,1.977706
11:11,119.684931,39.831780,20.000000,0.000000,248.260000,248.260000,0.236324,2.004299
11:11,119.684928,39.831780,40.000000,0.000000,248.643000,248.643000,0.165424,1.913768
11:11,119.684927,39.831779,24.000000,0.000000,248.765000,248.765000,0.172627,1.942771
11:11,119.684924,39.831780,24.000000,0.000000,248.402000,248.402000,0.273222,1.979205
11:11,119.684921,39.831781,28.000000,0.000000,248.188000,248.188000,0.300443,2.032973
11:11,119.684919,39.831781,20.000000,0.000000,248.406000,248.406000,0.142215,2.013125
11:11,119.684918,39.831780,12.000000,0.000000,248.670000,248.670000,0.150013,1.985442
11:11,119.684916,39.831780,12.000000,0.000000,248.477000,248.477000,0.247097,2.011231
11:11,119.684914,39.831781,16.000000,0.000000,248.292000,248.292000,0.278442,2.014092
11:11,119.684911,39.831781,40.000000,0.000000,248.434000,248.434000,0.164247,2.018205
11:11,119.684909,39.831781,32.000000,0.000000,248.552000,248.552000,0.140407,2.012478
11:11,119.684907,39.831781,16.000000,0.000000,248.472000,248.472000,0.213009,2.016526
11:11,119.684904,39.831781,44.000000,0.000000,248.438000,248.438000,0.252668,2.022091
11:11,119.684902,39.831781,36.000000,0.000000,248.606000,248.606000,0.168576,2.032178
11:11,119.684900,39.831781,48.000000,0.000000,248.580000,248.580000,0.175046,2.013805
11:11,119.684898,39.831780,36.000000,0.000000,248.486000,248.486000,0.203049,2.011648
11:11,119.684896,39.831780,12.000000,0.000000,248.556000,248.556000,0.218050,2.005628
11:11,119.684893,39.831781,20.000000,0.000000,248.704000,248.704000,0.201802,2.007880
11:11,119.684891,39.831781,52.000000,0.000000,248.669000,248.669000,0.186304,1.983753
11:11,119.684888,39.831781,20.000000,0.000000,248.601000,248.601000,0.232349,2.003364
11:11,119.684886,39.831781,48.000000,0.000000,248.591000,248.591000,0.224036,2.006479
11:11,119.684883,39.831781,40.000000,0.000000,248.847000,248.847000,0.164685,2.014657
11:11,119.684882,39.831781,52.000000,0.000000,248.839000,248.839000,0.135823,2.012960
11:11,119.684880,39.831781,24.000000,0.000000,248.649000,248.649000,0.222272,1.990753
11:11,119.684877,39.831782,40.000000,0.000000,248.485000,248.485000,0.291666,1.992662
11:11,119.684874,39.831783,16.000000,0.000000,248.713000,248.713000,0.215741,1.993548
11:11,119.684872,39.831782,32.000000,0.000000,248.995000,248.995000,0.153873,1.990572
11:11,119.684871,39.831782,28.000000,0.000000,248.726000,248.726000,0.171735,2.014443
11:11,119.684869,39.831782,48.000000,0.000000,248.611000,248.611000,0.236772,2.008969
11:11,119.684866,39.831783,20.000000,0.000000,248.696000,248.696000,0.271131,2.005273
11:11,119.684864,39.831784,12.000000,0.000000,248.745000,248.745000,0.221815,2.020624
11:11,119.684862,39.831783,36.000000,0.000000,248.721000,248.721000,0.176082,2.010502
11:11,119.684860,39.831783,28.000000,0.000000,248.823000,248.823000,0.162604,1.994375
11:11,119.684858,39.831784,32.000000,0.000000,248.711000,248.711000,0.252232,1.992023
11:11,119.684855,39.831785,28.000000,0.000000,248.674000,248.674000,0.257503,1.985088
11:11,119.684853,39.831785,28.000000,0.000000,248.706000,248.706000,0.191672,1.997047
11:11,119.684851,39.831784,44.000000,0.000000,248.855000,248.855000,0.165424,2.010732
11:11,119.684849,39.831784,44.000000,0.000000,248.800000,248.800000,0.227161,2.019492
11:11,119.684847,39.831785,20.000000,0.000000,248.670000,248.670000,0.243329,2.004529
11:11,119.684845,39.831785,20.000000,0.000000,248.728000,248.728000,0.182187,1.981156
11:11,119.684843,39.831785,16.000000,0.000000,248.916000,248.916000,0.175582,1.991858
11:11,119.684840,39.831785,24.000000,0.000000,248.703000,248.703000,0.236681,2.003061
11:11,119.684838,39.831786,36.000000,0.000000,248.433000,248.433000,0.262992,2.000470
11:11,119.684835,39.831786,20.000000,0.000000,248.754000,248.754000,0.164137,1.985017
11:11,119.684834,39.831786,24.000000,0.000000,248.898000,248.898000,0.144003,2.003938
11:11,119.684832,39.831786,48.000000,0.000000,248.578000,248.578000,0.221163,2.032801
11:11,119.684829,39.831786,12.000000,0.000000,248.284000,248.284000,0.272156,2.027098
11:11,119.684826,39.831787,28.000000,0.000000,248.339000,248.339000,0.246710,1.991645
11:11,119.684824,39.831787,28.000000,0.000000,248.601000,248.601000,0.149030,1.987235
11:11,119.684823,39.831787,24.000000,0.000000,248.492000,248.492000,0.128316,2.010551
11:11,119.684821,39.831786,28.000000,0.000000,248.067000,248.067000,0.239253,1.997350
11:11,119.684817,39.831787,24.000000,0.000000,248.056000,248.056000,0.298905,2.002595
11:11,119.684816,39.831787,36.000000,0.000000,248.285000,248.285000,0.220438,1.987457
11:11,119.684814,39.831787,28.000000,0.000000,248.263000,248.263000,0.113719,1.988352
11:11,119.684813,39.831786,40.000000,0.000000,247.806000,247.806000,0.206545,2.010362
11:11,119.684810,39.831786,36.000000,0.000000,247.671000,247.671000,0.255159,2.032015
11:11,119.684807,39.831786,32.000000,0.000000,247.881000,247.881000,0.188098,2.006741
11:11,119.684805,39.831787,28.000000,0.000000,247.945000,247.945000,0.193941,1.978574
11:11,119.684802,39.831788,44.000000,0.000000,247.594000,247.594000,0.202000,2.050264
11:12,119.684800,39.831787,20.000000,0.000000,247.466000,247.466000,0.178370,1.997899
11:12,119.684798,39.831786,20.000000,0.000000,247.498000,247.498000,0.194427,1.995662
11:12,119.684795,39.831786,36.000000,0.000000,247.642000,247.642000,0.293942,1.991318
11:12,119.684793,39.831787,36.000000,0.000000,247.666000,247.666000,0.221721,1.994422
11:12,119.684790,39.831787,8.000000,0.000000,247.391000,247.391000,0.186038,2.013812
11:12,119.684788,39.831787,44.000000,0.000000,247.383000,247.383000,0.222948,2.005677
11:12,119.684786,39.831786,28.000000,0.000000,247.656000,247.656000,0.183208,2.045232
11:12,119.684782,39.831787,12.000000,0.000000,247.373000,247.373000,0.248713,2.011805
11:12,119.684779,39.831788,8.000000,0.000000,247.292000,247.292000,0.227372,2.019198
11:12,119.684775,39.831787,36.000000,0.000000,247.655000,247.655000,0.201318,2.012781
11:12,119.684773,39.831787,28.000000,0.000000,247.441000,247.441000,0.242052,2.020755
11:12,119.684768,39.831788,32.000000,0.000000,247.547000,247.547000,0.173566,2.044979
11:12,119.684767,39.831788,32.000000,0.000000,247.763000,247.763000,0.179011,2.028466
11:12,119.684763,39.831788,40.000000,0.000000,247.562000,247.562000,0.256470,1.973821
11:12,119.684760,39.831788,32.000000,0.000000,247.370000,247.370000,0.235153,2.001390
11:12,119.684758,39.831789,20.000000,0.000000,247.650000,247.650000,0.205704,2.013306
11:12,119.684756,39.831789,16.000000,0.000000,247.985000,247.985000,0.181246,2.018926
11:12,119.684754,39.831789,32.000000,0.000000,247.858000,247.858000,0.155116,1.974715
11:12,119.684752,39.831789,24.000000,0.000000,247.821000,247.821000,0.201020,1.978057
11:12,119.684750,39.831789,16.000000,0.000000,247.757000,247.757000,0.273190,1.946393
11:12,119.684747,39.831790,32.000000,0.000000,247.769000,247.769000,0.254663,1.966569
11:12,119.684745,39.831791,24.000000,0.000000,248.097000,248.097000,0.156160,1.955218
11:12,119.684743,39.831791,12.000000,0.000000,248.117000,248.117000,0.151222,2.040921
11:12,119.684741,39.831790,36.000000,0.000000,247.956000,247.956000,0.215697,1.991818
11:12,119.684738,39.831791,32.000000,0.000000,248.088000,248.088000,0.255539,1.965691
11:12,119.684736,39.831791,16.000000,0.000000,248.271000,248.271000,0.210098,1.972585
11:12,119.684734,39.831792,36.000000,0.000000,248.278000,248.278000,0.198567,1.956014
11:12,119.684732,39.831792,40.000000,0.000000,248.147000,248.147000,0.218213,1.963028
11:12,119.684730,39.831792,8.000000,0.000000,248.231000,248.231000,0.219365,2.006691
11:12,119.684727,39.831793,32.000000,0.000000,248.607000,248.607000,0.211986,1.987819
11:12,119.684725,39.831794,24.000000,0.000000,248.848000,248.848000,0.168012,2.044280
11:12,119.684723,39.831793,28.000000,0.000000,248.509000,248.509000,0.235544,2.019983
11:12,119.684720,39.831794,48.000000,0.000000,248.357000,248.357000,0.273907,2.009954
11:12,119.684718,39.831795,28.000000,0.000000,248.875000,248.875000,0.206584,2.008379
11:12,119.684716,39.831795,28.000000,0.000000,249.171000,249.171000,0.162782,2.014313
11:12,119.684714,39.831796,44.000000,0.000000,248.925000,248.925000,0.224635,2.012551
11:12,119.684711,39.831796,24.000000,0.000000,248.836000,248.836000,0.234691,2.014780
11:12,119.684710,39.831796,36.000000,0.000000,249.100000,249.100000,0.193290,1.991563
11:12,119.684708,39.831797,20.000000,0.000000,249.348000,249.348000,0.141354,2.000766
11:12,119.684706,39.831796,28.000000,0.000000,249.027000,249.027000,0.204198,2.008763
11:12,119.684703,39.831797,32.000000,0.000000,249.052000,249.052000,0.318416,1.992030
11:12,119.684699,39.831798,8.000000,0.000000,249.306000,249.306000,0.243578,1.988818
11:12,119.684697,39.831798,48.000000,0.000000,249.471000,249.471000,0.139864,1.991808
11:12,119.684696,39.831797,28.000000,0.000000,249.404000,249.404000,0.148661,1.990563
11:12,119.684694,39.831797,24.000000,0.000000,249.300000,249.300000,0.236966,2.019967
11:12,119.684691,39.831798,28.000000,0.000000,249.466000,249.466000,0.301652,2.000512
11:12,119.684687,39.831799,48.000000,0.000000,249.443000,249.443000,0.261979,1.993301
11:12,119.684685,39.831799,36.000000,0.000000,249.681000,249.681000,0.141227,1.984204
11:12,119.684683,39.831799,32.000000,0.000000,249.853000,249.853000,0.138398,1.993292
11:12,119.684681,39.831799,28.000000,0.000000,249.717000,249.717000,0.254804,1.976174
11:12,119.684679,39.831800,44.000000,0.000000,249.718000,249.718000,0.309690,2.003372
11:12,119.684676,39.831801,24.000000,0.000000,249.845000,249.845000,0.234269,1.997268
11:12,119.684674,39.831801,28.000000,0.000000,249.937000,249.937000,0.180760,2.002430
11:12,119.684672,39.831800,20.000000,0.000000,250.158000,250.158000,0.185194,2.018263
11:12,119.684670,39.831801,16.000000,0.000000,250.342000,250.342000,0.267152,2.011010
11:12,119.684667,39.831802,32.000000,0.000000,250.188000,250.188000,0.232562,1.994481
11:12,119.684665,39.831802,20.000000,0.000000,250.071000,250.071000,0.208691,1.992186
11:13,119.684662,39.831802,20.000000,0.000000,250.418000,250.418000,0.225036,1.982549
11:13,119.684660,39.831803,24.000000,0.000000,250.825000,250.825000,0.218689,1.978500
11:13,119.684658,39.831804,32.000000,0.000000,250.793000,250.793000,0.180361,1.977329
11:13,119.684656,39.831805,20.000000,0.000000,250.569000,250.569000,0.234796,1.991023
11:13,119.684653,39.831805,32.000000,0.000000,250.808000,250.808000,0.266205,1.995939
11:13,119.684651,39.831806,24.000000,0.000000,251.191000,251.191000,0.193041,2.003495
11:13,119.684649,39.831806,28.000000,0.000000,251.169000,251.169000,0.159906,2.000963
11:13,119.684647,39.831806,12.000000,0.000000,250.989000,250.989000,0.260309,1.985860
11:13,119.684644,39.831808,28.000000,0.000000,251.424000,251.424000,0.291321,1.974468
11:13,119.684642,39.831808,12.000000,0.000000,251.828000,251.828000,0.165436,1.989597
11:13,119.684640,39.831808,36.000000,0.000000,251.596000,251.596000,0.198816,2.001570
11:13,119.684637,39.831808,32.000000,0.000000,251.351000,251.351000,0.244788,2.015149
11:13,119.684634,39.831809,24.000000,0.000000,251.764000,251.764000,0.272663,2.009896
11:13,119.684632,39.831811,40.000000,0.000000,252.164000,252.164000,0.217883,2.002970
11:13,119.684630,39.831811,24.000000,0.000000,252.166000,252.166000,0.191003,2.007601
11:13,119.684628,39.831811,36.000000,0.000000,252.063000,252.063000,0.191377,2.004191
11:13,119.684626,39.831811,32.000000,0.000000,252.246000,252.246000,0.239268,2.004306
11:13,119.684623,39.831812,24.000000,0.000000,252.476000,252.476000,0.249560,2.017394
11:13,119.684620,39.831813,32.000000,0.000000,252.435000,252.435000,0.269364,1.996210
11:13,119.684617,39.831813,12.000000,0.000000,252.379000,252.379000,0.236000,2.004882
11:13,119.684615,39.831813,20.000000,0.000000,252.812000,252.812000,0.166087,2.008191
11:13,119.684614,39.831813,32.000000,0.000000,253.225000,253.225000,0.126016,1.993654
11:13,119.684612,39.831813,28.000000,0.000000,252.822000,252.822000,0.253338,1.995391
11:13,119.684608,39.831814,24.000000,0.000000,252.286000,252.286000,0.380737,1.991122
11:13,119.684604,39.831816,32.000000,0.000000,252.743000,252.743000,0.281824,1.996661
11:13,119.684602,39.831816,20.000000,0.000000,253.333000,253.333000,0.117175,2.009772
11:13,119.684601,39.831816,12.000000,0.000000,253.079000,253.079000,0.184459,1.984524
11:13,119.684598,39.831816,32.000000,0.000000,252.789000,252.789000,0.320744,2.007528
11:13,119.684594,39.831818,20.000000,0.000000,252.910000,252.910000,0.298439,2.004724
11:13,119.684592,39.831818,20.000000,0.000000,253.149000,253.149000,0.192603,2.002955
11:13,119.684590,39.831819,32.000000,0.000000,253.242000,253.242000,0.184394,1.983811
11:13,119.684589,39.831819,36.000000,0.000000,253.275000,253.275000,0.212735,2.008469
11:13,119.684586,39.831819,24.000000,0.000000,253.211000,253.211000,0.238053,1.999750
11:13,119.684583,39.831819,20.000000,0.000000,253.319000,253.319000,0.280471,2.010551
11:13,119.684580,39.831820,28.000000,0.000000,253.425000,253.425000,0.266177,2.012738
11:13,119.684578,39.831821,28.000000,0.000000,253.598000,253.598000,0.180178,2.005380
11:13,119.684576,39.831821,24.000000,0.000000,253.748000,253.748000,0.195249,2.009584
11:13,119.684574,39.831821,16.000000,0.000000,253.746000,253.746000,0.210466,2.028982
11:13,119.684572,39.831821,36.000000,0.000000,253.601000,253.601000,0.242396,1.993096
11:13,119.684569,39.831822,32.000000,0.000000,253.810000,253.810000,0.268779,1.989571
11:13,119.684566,39.831823,24.000000,0.000000,254.077000,254.077000,0.229124,2.010267
11:13,119.684564,39.831824,12.000000,0.000000,254.185000,254.185000,0.169186,1.988040
11:13,119.684562,39.831823,44.000000,0.000000,254.008000,254.008000,0.211009,2.011438
11:13,119.684560,39.831824,28.000000,0.000000,254.034000,254.034000,0.259023,2.005692
11:13,119.684557,39.831825,40.000000,0.000000,254.282000,254.282000,0.271155,2.032449
11:13,119.684554,39.831826,28.000000,0.000000,254.536000,254.536000,0.196977,2.011830
11:13,119.684552,39.831826,20.000000,0.000000,254.327000,254.327000,0.184272,1.995104
11:13,119.684550,39.831826,20.000000,0.000000,254.354000,254.354000,0.238145,1.997143
11:13,119.684547,39.831827,20.000000,0.000000,254.617000,254.617000,0.288950,2.002226
11:13,119.684545,39.831829,24.000000,0.000000,254.902000,254.902000,0.221253,1.942894
11:13,119.684543,39.831829,12.000000,0.000000,254.819000,254.819000,0.158028,1.964610
11:13,119.684541,39.831828,32.000000,0.000000,254.588000,254.588000,0.231510,2.043674
